EmployeeID,Total Hours Worked,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
1460,1603.0,2,3,34,0,2,1,26,3,4,0,1,7,1,190380,6.0,13,0,13.0,3,11,5,9,4.0,1.0,3.0
1461,1885.2,3,3,37,0,2,1,22,5,3,0,2,4,1,30550,2.0,14,3,17.0,3,3,0,2,3.0,1.0,2.0
1462,1989.9999999999995,2,3,45,0,1,2,21,1,2,1,3,6,1,22890,4.0,13,0,9.0,3,3,0,2,1.0,3.0,3.0
1463,1772.6,3,3,37,1,1,2,2,3,2,1,1,2,0,40010,6.0,11,1,17.0,2,1,0,0,1.0,3.0,3.0
1464,1843.7999999999997,3,3,39,0,1,1,22,3,3,0,1,4,2,129650,0.0,19,1,20.0,2,19,11,8,3.0,3.0,3.0
1465,1812.0000000000002,2,3,29,0,2,2,4,3,4,0,2,1,2,35390,1.0,18,0,6.0,2,6,1,5,3.0,4.0,3.0
1466,2095.3999999999996,3,3,42,0,2,1,5,4,3,0,1,6,2,60290,3.0,17,1,10.0,5,3,0,2,4.0,1.0,3.0
1467,1522.8,2,3,29,0,2,1,2,4,3,1,1,2,0,26790,2.0,15,0,10.0,2,3,0,2,4.0,4.0,3.0
1468,1906.4000000000003,3,4,25,0,2,1,25,2,1,1,2,7,1,37020,0.0,20,0,5.0,4,4,1,2,1.0,3.0,3.0
1469,2390.3999999999996,2,3,42,0,2,2,18,2,3,1,1,2,0,23980,0.0,14,1,10.0,2,9,7,8,4.0,4.0,3.0
1470,1754.4000000000003,4,3,40,0,2,1,28,3,3,1,2,2,0,54680,0.0,12,0,22.0,6,21,3,9,1.0,3.0,3.0
1471,1840.0000000000002,3,3,51,0,2,2,6,2,1,0,1,0,1,131160,1.0,11,0,1.0,6,1,0,0,3.0,4.0,3.0
1472,1904.8000000000002,2,4,31,1,1,1,10,1,1,0,1,6,2,41890,0.0,23,1,6.0,3,5,1,4,3.0,2.0,4.0
1473,1740.0,3,3,32,0,1,1,17,4,4,1,4,7,1,193280,1.0,15,3,5.0,2,5,0,3,2.0,2.0,1.0
1474,1802.4000000000003,2,3,38,0,0,1,2,5,1,1,3,1,1,83210,3.0,11,3,13.0,5,8,7,5,4.0,4.0,3.0
1475,1994.8,3,3,32,0,2,1,10,1,3,1,1,7,2,23420,4.0,12,2,9.0,2,6,0,4,4.0,1.0,3.0
1476,2680.2000000000003,3,3,46,0,2,1,8,3,1,0,4,5,1,40710,3.0,13,0,28.0,5,7,7,7,3.0,2.0,2.0
1477,1721.3999999999999,3,4,28,1,2,1,11,2,3,1,2,7,2,58130,2.0,20,1,5.0,2,0,0,0,3.0,3.0,1.0
1478,1666.9999999999998,3,4,29,0,2,1,18,3,1,1,2,7,1,31430,2.0,22,3,10.0,2,0,0,0,1.0,2.0,3.0
1479,1805.2000000000007,3,4,31,0,2,1,1,3,1,1,3,2,1,20440,0.0,21,0,10.0,2,9,7,8,2.0,4.0,3.0
1480,1778.2,3,3,25,0,0,1,7,4,3,0,4,2,0,134640,1.0,13,1,6.0,2,6,1,5,2.0,1.0,3.0
1481,2090.6000000000004,2,3,45,0,2,1,17,2,3,1,2,2,1,79910,0.0,13,2,21.0,2,20,4,10,3.0,4.0,3.0
1482,1760.1999999999998,3,3,36,0,2,1,28,1,1,1,1,2,1,33770,0.0,12,2,16.0,2,15,10,11,4.0,4.0,3.0
1483,2322.7999999999993,3,3,55,0,2,1,14,4,1,0,1,7,2,55380,0.0,17,0,37.0,2,36,4,13,4.0,1.0,3.0
1484,2348.2,2,3,47,1,0,1,1,1,3,1,1,6,1,57620,1.0,11,2,10.0,4,10,9,9,1.0,2.0,2.0
1485,1537.1999999999998,3,3,28,0,2,1,1,3,1,1,1,4,1,25920,1.0,14,0,5.0,2,5,0,4,4.0,4.0,2.0
1486,1669.8,3,3,37,0,2,1,1,3,1,1,2,0,1,53460,4.0,11,0,7.0,2,5,0,1,3.0,4.0,4.0
1487,1635.8000000000002,2,3,21,0,2,1,3,2,1,1,1,2,2,42130,1.0,12,3,3.0,3,3,1,0,4.0,3.0,4.0
1488,2742.9999999999995,3,3,37,0,0,1,1,3,3,1,2,7,0,41270,2.0,13,1,15.0,2,5,0,2,1.0,4.0,3.0
1489,1735.3999999999999,2,3,35,0,2,2,7,4,1,1,1,8,0,24380,7.0,16,0,10.0,5,7,6,2,2.0,2.0,2.0
1490,2317.4,3,3,38,0,2,1,8,3,1,0,1,3,0,68700,1.0,11,1,8.0,5,8,7,7,1.0,1.0,3.0
1491,1887.2000000000003,3,3,26,0,1,1,1,4,4,1,2,2,0,104470,1.0,18,0,6.0,3,6,1,4,3.0,2.0,1.0
1492,1492.4,2,4,50,0,2,2,8,4,1,1,1,6,0,96670,3.0,23,0,28.0,2,10,1,6,1.0,2.0,2.0
1493,2101.6,3,3,53,0,2,1,11,4,1,0,2,6,1,21480,3.0,11,0,21.0,2,5,1,3,3.0,3.0,2.0
1494,1684.9999999999998,1,3,42,0,2,1,4,4,1,1,1,4,1,89260,1.0,14,0,20.0,4,20,11,6,2.0,3.0,3.0
1495,1761.6,3,3,29,0,1,1,16,4,3,1,1,2,2,65130,1.0,11,1,10.0,2,10,0,9,2.0,4.0,2.0
1496,2336.4,3,3,55,0,2,1,1,4,4,0,1,6,1,67990,3.0,11,0,12.0,2,10,0,8,2.0,4.0,3.0
1497,2739.7999999999997,3,4,26,0,1,1,9,3,1,0,1,3,1,162910,1.0,22,0,5.0,3,5,3,3,1.0,1.0,3.0
1498,1902.8,3,3,37,0,2,2,5,1,2,1,1,6,2,27050,1.0,11,0,17.0,2,17,5,7,4.0,4.0,3.0
1499,2742.2000000000003,2,3,44,1,1,1,1,2,3,1,2,6,0,103330,3.0,14,1,19.0,2,1,0,0,4.0,3.0,1.0
1500,1682.6,2,3,38,0,2,2,2,3,2,0,1,3,0,44480,9.0,12,0,10.0,3,2,1,2,4.0,4.0,3.0
1501,2524.0,2,3,26,1,2,1,4,3,3,1,3,6,0,68540,2.0,11,0,5.0,5,3,0,2,1.0,2.0,3.0
1502,1667.2,2,3,28,0,2,1,7,3,4,1,1,1,2,96370,1.0,13,0,5.0,6,5,0,2,4.0,4.0,3.0
1503,2601.0000000000005,3,3,49,0,1,1,1,1,3,0,2,6,2,35910,9.0,13,0,22.0,2,3,1,2,3.0,1.0,3.0
1504,1542.4000000000003,3,3,36,0,2,2,5,3,5,1,3,7,2,54050,4.0,14,0,10.0,2,8,7,7,3.0,2.0,3.0
1505,1653.8,3,3,31,0,1,1,9,4,3,1,1,7,0,46840,1.0,16,1,2.0,4,2,2,2,4.0,2.0,2.0
1506,2563.6,3,3,26,1,2,1,8,3,3,1,2,3,2,157870,1.0,12,2,8.0,5,8,7,4,4.0,4.0,3.0
1507,2478.2000000000003,3,3,37,0,1,2,9,1,2,1,1,2,1,15140,1.0,14,0,4.0,3,4,1,2,2.0,4.0,2.0
1508,1479.1999999999998,3,3,42,0,1,2,2,2,2,1,3,5,1,29560,5.0,13,0,23.0,2,20,4,8,3.0,2.0,4.0
1509,1682.3999999999999,2,3,18,1,2,1,1,4,1,1,1,7,2,23350,1.0,14,2,0.0,3,0,0,0,3.0,3.0,3.0
1510,1913.4,2,3,35,0,2,2,20,2,1,1,1,2,1,51540,0.0,19,0,12.0,2,11,6,9,3.0,2.0,2.0
1511,1785.0000000000002,2,3,36,0,1,1,8,3,4,0,3,7,1,69620,4.0,12,2,4.0,2,1,0,0,3.0,4.0,3.0
1512,1886.3999999999996,2,3,51,0,2,1,2,3,1,1,2,2,0,56750,5.0,13,0,13.0,2,4,1,2,4.0,2.0,3.0
1513,1710.2,3,3,41,0,2,1,29,1,1,1,1,2,2,23790,1.0,12,0,22.0,6,22,0,4,4.0,2.0,3.0
1514,1741.8,3,3,18,0,2,2,7,3,1,1,1,6,2,38120,1.0,15,0,0.0,3,0,0,0,4.0,3.0,3.0
1515,1787.2,2,4,28,0,2,1,9,3,3,1,1,8,2,46480,0.0,23,2,9.0,2,8,0,7,2.0,1.0,3.0
1516,1785.4,3,3,31,0,2,1,8,1,5,1,1,4,1,29360,4.0,12,1,10.0,2,8,7,7,2.0,4.0,2.0
1517,1885.9999999999998,3,4,39,0,2,2,5,4,2,0,2,1,0,21050,0.0,20,0,19.0,3,18,3,7,3.0,4.0,2.0
1518,1944.7999999999997,3,4,36,0,0,1,5,4,1,1,1,7,1,85780,7.0,21,0,10.0,4,9,0,8,2.0,2.0,3.0
1519,1749.4000000000003,3,4,32,0,2,2,2,3,2,1,2,2,1,27060,1.0,21,1,13.0,4,13,4,8,4.0,3.0,2.0
1520,1719.3999999999999,2,3,38,0,2,1,5,2,1,0,3,6,1,63840,3.0,19,2,19.0,4,10,0,1,1.0,2.0,3.0
1521,2716.8,2,3,58,0,0,1,2,3,1,1,2,4,0,39680,2.0,13,2,12.0,3,5,1,2,4.0,3.0,3.0
1522,2265.6,2,3,31,0,2,1,20,1,5,0,3,6,1,99070,2.0,13,1,6.0,3,5,0,3,3.0,4.0,3.0
1523,1687.1999999999998,3,4,31,0,2,2,7,4,2,1,2,7,1,132250,3.0,21,1,9.0,2,2,1,0,1.0,1.0,3.0
1524,1804.2,3,3,45,0,1,1,3,1,3,0,1,7,0,35400,1.0,13,0,24.0,6,24,9,11,1.0,1.0,3.0
1525,2146.0,3,3,31,0,2,2,16,4,2,0,2,6,0,28040,0.0,19,2,3.0,0,2,2,2,3.0,4.0,1.0
1526,1676.3999999999999,3,3,33,0,1,1,9,3,1,1,4,5,1,193920,6.0,12,1,12.0,3,10,8,8,4.0,2.0,3.0
1527,2733.4000000000005,3,4,39,0,2,2,1,4,1,1,1,7,1,196650,1.0,22,1,21.0,6,21,11,10,3.0,1.0,3.0
1528,1935.3999999999999,3,3,43,0,1,1,7,4,3,1,4,6,2,24390,0.0,15,0,9.0,2,8,1,7,3.0,4.0,3.0
1529,2489.0,3,4,49,0,2,1,1,3,1,1,3,4,2,73140,7.0,22,0,25.0,2,7,0,7,3.0,3.0,3.0
1530,1947.8,3,3,52,1,2,1,7,1,1,0,2,6,1,47740,2.0,18,1,11.0,2,8,7,7,3.0,2.0,2.0
1531,2664.2,3,4,27,0,2,1,15,4,3,1,3,6,2,39020,1.0,22,0,4.0,2,4,1,2,3.0,2.0,2.0
1532,2624.4,4,3,32,0,2,1,1,3,1,1,3,6,1,26620,1.0,11,1,13.0,6,13,11,9,3.0,2.0,3.0
1533,2512.8,4,3,27,0,2,1,13,2,3,0,4,5,2,28560,1.0,12,2,5.0,5,5,0,4,4.0,3.0,3.0
1534,1633.8000000000002,4,3,31,0,2,2,24,3,1,1,2,0,0,10810,4.0,11,3,13.0,4,7,1,7,4.0,4.0,3.0
1535,1877.8,3,3,32,0,2,1,7,3,5,1,2,0,2,24720,7.0,13,0,10.0,2,7,0,7,1.0,4.0,2.0
1536,2658.7999999999993,2,3,28,1,2,1,9,4,3,1,1,7,1,56730,5.0,14,1,5.0,4,3,2,2,1.0,4.0,2.0
1537,1563.0,3,3,30,0,2,1,13,3,1,0,4,5,1,41970,1.0,13,0,11.0,3,10,1,9,4.0,4.0,3.0
1538,1650.5999999999997,2,3,31,0,1,1,2,1,1,0,1,3,1,97130,1.0,17,0,10.0,5,10,8,9,3.0,3.0,3.0
1539,1503.0,3,3,39,0,1,1,19,4,3,0,1,6,1,20620,1.0,13,0,21.0,4,21,13,3,3.0,4.0,3.0
1540,2491.0,3,3,39,1,2,1,1,1,3,0,1,2,1,42840,4.0,17,1,12.0,0,1,0,0,4.0,3.0,2.0
1541,1856.9999999999998,3,3,33,0,1,2,4,2,1,1,4,6,2,47880,3.0,11,1,9.0,0,7,0,1,2.0,4.0,2.0
1542,1615.2,4,4,47,0,2,1,4,3,1,0,2,0,1,59060,4.0,23,0,21.0,4,3,1,1,4.0,3.0,3.0
1543,1595.4,3,3,43,0,1,1,14,3,3,0,5,5,0,38860,1.0,17,2,9.0,2,9,0,0,3.0,3.0,4.0
1544,2320.2,3,3,27,0,0,1,2,3,1,1,1,5,1,168230,0.0,17,0,6.0,3,5,1,4,3.0,2.0,3.0
1545,1529.4,3,3,54,0,1,1,1,4,1,1,2,6,2,29330,3.0,12,2,20.0,2,4,0,3,4.0,3.0,2.0
1546,1799.0000000000002,3,4,43,0,2,1,7,2,1,0,2,3,1,65000,8.0,23,0,10.0,3,1,0,0,3.0,1.0,2.0
1547,1777.7999999999997,3,3,45,0,2,2,3,1,2,0,1,7,1,171740,9.0,14,1,12.0,6,10,9,8,4.0,4.0,3.0
1548,2456.8,3,3,40,0,2,1,2,4,4,1,4,6,1,50330,2.0,14,2,6.0,6,4,0,2,2.0,4.0,2.0
1549,2609.2,3,3,29,1,2,1,29,3,3,0,1,6,1,23070,1.0,13,1,7.0,0,7,0,7,2.0,1.0,2.0
1550,1718.1999999999998,3,4,29,0,2,0,8,3,3,1,3,8,2,25870,0.0,22,2,4.0,3,3,2,2,2.0,4.0,3.0
1551,1910.1999999999998,2,3,30,0,2,1,10,3,1,1,2,6,0,55070,1.0,12,2,10.0,2,10,1,2,4.0,3.0,3.0
1552,1523.8,2,3,27,0,2,1,11,2,3,1,1,3,1,43930,1.0,18,1,8.0,2,8,0,7,2.0,2.0,3.0
1553,1506.0,3,3,37,0,2,2,1,4,1,1,2,0,0,133480,7.0,14,0,8.0,4,6,0,4,4.0,4.0,2.0
1554,2240.3999999999996,3,3,38,0,2,1,28,4,3,1,1,2,0,65830,0.0,12,0,12.0,1,11,2,9,3.0,4.0,3.0
1555,2597.6000000000004,3,3,31,0,2,1,6,3,3,0,3,3,2,81030,1.0,15,1,11.0,5,11,4,10,3.0,4.0,2.0
1556,2096.7999999999997,3,3,29,0,2,1,3,4,1,1,3,7,0,39780,1.0,11,0,7.0,0,7,1,7,4.0,2.0,3.0
1557,1967.3999999999996,4,3,35,0,2,2,16,2,5,1,3,3,2,25440,0.0,13,1,17.0,3,16,0,13,3.0,2.0,3.0
1558,1766.4000000000003,2,4,23,0,2,1,20,4,1,1,1,4,0,53990,1.0,23,0,4.0,2,4,0,2,3.0,4.0,2.0
1559,2417.0,3,3,41,0,2,1,9,2,1,0,1,2,2,54870,6.0,19,2,8.0,0,5,1,2,4.0,2.0,3.0
1560,1947.6000000000001,4,3,47,0,1,2,1,3,3,0,2,2,2,68340,3.0,16,1,5.0,2,0,0,0,2.0,3.0,3.0
1561,1556.4000000000003,1,4,42,0,2,1,3,4,1,1,1,3,2,10910,2.0,22,0,16.0,0,1,0,0,1.0,4.0,3.0
1562,1572.0000000000002,2,4,29,0,0,2,22,4,2,1,2,1,1,57360,1.0,22,0,4.0,1,4,0,2,4.0,3.0,2.0
1563,2180.3999999999996,2,3,42,0,2,2,7,4,3,1,3,6,0,22260,0.0,12,1,4.0,3,3,1,0,3.0,3.0,3.0
1564,1926.0000000000002,3,3,32,0,2,1,2,3,3,1,2,6,1,57470,1.0,13,0,8.0,0,8,0,7,3.0,2.0,3.0
1565,1828.0000000000002,2,3,48,0,2,2,13,4,3,1,4,7,1,98540,3.0,16,1,15.0,2,0,0,0,1.0,3.0,1.0
1566,2687.3999999999996,3,3,37,0,2,1,8,5,5,1,2,4,0,54670,4.0,12,0,13.0,2,7,6,7,3.0,1.0,3.0
1567,2575.6000000000004,3,4,30,0,0,2,25,4,4,1,1,0,1,53800,7.0,21,1,4.0,0,2,2,2,4.0,3.0,4.0
1568,1479.8,3,3,26,0,2,2,28,3,3,0,5,2,1,51510,1.0,15,3,8.0,3,8,7,7,3.0,3.0,3.0
1569,1520.6000000000001,3,3,42,0,2,2,2,2,3,0,1,2,2,21330,3.0,13,2,14.0,2,1,0,0,1.0,4.0,3.0
1570,2016.6000000000001,2,3,21,1,1,1,9,3,3,0,4,4,2,178750,1.0,12,0,3.0,5,3,1,2,1.0,2.0,3.0
1571,1821.9999999999995,1,4,36,0,0,0,28,3,0,1,2,2,2,24320,4.0,22,0,7.0,4,1,0,0,4.0,4.0,3.0
1572,1759.6,3,3,36,0,1,1,6,3,1,0,2,6,1,47710,4.0,13,1,16.0,2,13,1,12,1.0,4.0,3.0
1573,1564.6000000000001,1,3,57,0,2,1,21,4,1,1,5,6,1,191610,2.0,18,0,15.0,2,3,1,2,4.0,3.0,3.0
1574,2000.2,3,3,40,0,2,1,8,3,4,1,2,7,1,50870,3.0,14,1,10.0,3,7,1,7,4.0,3.0,3.0
1575,1988.8000000000002,1,3,21,0,0,1,1,5,1,0,2,3,2,28630,1.0,14,0,3.0,2,3,2,2,1.0,4.0,2.0
1576,2590.8,1,4,33,1,2,0,28,2,0,0,5,3,2,55610,1.0,21,1,1.0,3,1,0,0,4.0,3.0,3.0
1577,1989.4,4,3,37,0,2,1,5,3,1,1,4,6,1,21440,6.0,19,0,17.0,3,5,0,3,3.0,1.0,3.0
1578,1526.4,3,3,46,0,0,2,2,4,2,0,2,2,1,30650,2.0,11,0,7.0,3,1,0,0,3.0,3.0,4.0
1579,1883.8000000000002,4,3,41,1,1,1,16,1,3,0,1,6,2,28100,1.0,11,0,8.0,3,8,7,7,1.0,2.0,3.0
1580,1721.8,3,3,50,0,2,1,9,3,3,0,3,2,2,98880,6.0,15,0,20.0,2,4,1,3,4.0,4.0,3.0
1581,2318.6,2,4,40,1,2,1,8,3,3,0,1,0,1,86280,2.0,20,0,8.0,2,6,1,0,3.0,3.0,3.0
1582,2675.9999999999995,3,4,31,0,2,1,1,3,1,1,4,1,2,28670,0.0,24,0,3.0,5,2,2,2,3.0,2.0,3.0
1583,1488.2,3,3,21,1,2,0,10,2,0,1,1,2,2,53730,1.0,12,1,1.0,2,1,0,0,3.0,2.0,3.0
1584,1933.3999999999999,4,3,29,0,2,1,1,3,1,0,2,5,2,66670,9.0,12,1,6.0,6,3,1,2,4.0,4.0,3.0
1585,1917.6000000000001,3,3,35,0,2,1,29,3,1,0,3,7,2,50030,9.0,15,0,10.0,2,1,0,0,3.0,2.0,3.0
1586,1556.8000000000002,3,3,27,0,2,2,2,3,1,1,1,7,0,23670,1.0,12,1,5.0,2,5,0,4,4.0,2.0,3.0
1587,1769.0000000000002,2,3,28,0,2,1,2,2,3,1,3,3,2,28580,1.0,12,0,7.0,2,7,0,7,2.0,4.0,3.0
1588,1945.7999999999997,3,3,49,0,2,2,2,3,5,1,2,4,2,52040,8.0,14,1,26.0,3,5,0,0,2.0,3.0,3.0
1589,1900.6,3,4,51,0,2,1,1,2,1,1,1,7,1,41050,4.0,22,1,18.0,2,7,0,7,3.0,4.0,2.0
1590,1495.8,3,3,36,0,2,2,15,2,1,1,1,7,1,96790,4.0,12,0,6.0,1,2,2,2,4.0,3.0,3.0
1591,2267.8,3,4,34,1,0,1,7,3,1,1,1,8,2,56170,8.0,25,1,9.0,3,5,0,4,1.0,4.0,2.0
1592,2163.0,3,3,55,0,2,2,26,3,2,1,1,2,2,104480,2.0,13,0,30.0,3,5,1,2,3.0,4.0,3.0
1593,2492.0,3,3,24,0,2,1,1,3,1,0,5,3,0,28970,1.0,18,3,5.0,4,5,0,3,4.0,3.0,4.0
1594,1705.3999999999999,3,3,30,0,2,1,3,3,1,0,2,3,1,59680,1.0,13,0,1.0,3,1,0,0,3.0,2.0,3.0
1595,1755.0000000000002,3,3,26,1,1,2,14,3,1,1,2,3,2,75100,0.0,18,3,7.0,3,6,0,4,3.0,1.0,3.0
1596,1562.2,2,3,22,0,2,1,16,5,4,1,1,6,1,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0
1597,1598.2000000000005,3,3,36,0,2,1,1,3,3,0,5,0,1,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0
1598,2039.1999999999998,2,3,30,1,1,2,3,2,2,1,3,6,2,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0
1599,1614.6,3,3,37,0,2,1,10,1,5,1,1,7,0,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0
1600,1659.3999999999996,2,3,40,0,2,1,6,2,3,1,3,6,0,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0
1601,1864.1999999999998,2,3,42,0,2,1,2,3,3,0,4,3,0,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0
1602,2467.8,2,3,37,0,2,2,9,1,2,1,3,7,2,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0
1603,1838.6000000000001,3,3,43,0,2,2,10,2,1,0,1,7,0,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0
1604,1871.7999999999997,2,3,40,0,2,2,6,2,1,0,1,2,1,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0
1605,1491.6000000000001,2,4,54,0,2,0,9,3,1,0,2,4,1,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0
1606,1710.2,3,4,34,0,0,1,28,3,3,1,1,2,1,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0
1607,1521.2,2,3,31,0,2,1,10,4,1,1,3,7,1,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0
1608,1919.0,2,3,43,0,1,2,14,3,1,0,1,4,1,37480,7.0,14,2,8.0,3,3,1,2,4.0,4.0,3.0
1609,2224.9999999999995,3,3,43,0,2,2,27,4,1,1,2,8,0,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0
1610,2713.8,4,3,25,0,2,0,7,2,0,1,1,4,2,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0
1611,2670.6,2,4,37,0,0,1,1,3,3,1,3,2,1,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0
1612,1777.4,3,3,31,0,2,1,24,1,3,1,3,2,1,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0
1613,2247.8,1,4,39,0,1,1,26,4,5,0,1,7,0,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0
1614,1846.2,3,3,56,0,1,1,20,4,1,0,3,7,1,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0
1615,1874.0,3,3,30,0,2,2,5,4,3,0,2,4,2,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0
1616,1655.0,2,3,41,0,2,1,7,3,5,0,3,6,1,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0
1617,1542.4,2,3,28,0,2,1,7,3,3,1,3,0,0,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0
1618,1606.0000000000002,3,3,25,1,2,1,5,2,1,0,3,2,1,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0
1619,2053.6000000000004,2,4,52,0,2,1,26,2,1,0,2,8,1,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0
1620,1687.0,3,3,45,0,2,1,2,3,3,0,1,7,1,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0
1621,1830.4,3,3,52,0,2,1,12,3,3,1,2,6,1,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0
1622,1684.4,2,3,42,0,1,2,10,3,2,0,2,0,0,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0
1623,1815.8000000000002,3,4,30,0,2,2,25,3,2,1,1,7,2,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0
1624,1533.6000000000001,3,3,60,0,2,1,10,3,1,0,1,4,1,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0
1625,1899.6,2,3,46,0,2,2,19,4,2,0,1,7,0,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0
1626,1631.7999999999997,3,3,42,0,1,1,18,4,5,1,4,7,1,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0
1627,2642.6,2,3,24,1,2,1,27,2,3,1,1,6,2,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0
1628,1549.6000000000001,3,4,34,1,1,1,5,3,3,1,2,6,0,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0
1629,2170.4,3,3,38,0,1,2,3,3,2,0,2,7,1,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0
1630,1494.8000000000002,2,3,40,0,2,2,26,4,2,0,1,7,1,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0
1631,1565.6,4,4,26,0,2,1,3,2,3,0,4,0,0,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0
1632,1967.0,2,3,30,0,0,1,15,3,3,0,2,7,1,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0
1633,1782.2,3,3,29,0,2,1,8,3,3,0,3,4,1,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0
1634,1646.6,2,3,29,1,2,1,19,4,1,1,3,6,1,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0
1635,1946.4,3,3,19,1,2,1,4,3,3,1,1,7,2,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0
1636,1651.6,3,3,30,0,0,1,2,4,1,0,3,6,1,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0
1637,1574.6000000000001,3,3,57,0,2,1,2,2,1,1,4,6,0,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0
1638,1789.8,3,3,50,0,2,2,10,4,1,0,3,3,1,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0
1639,1567.8000000000006,3,4,30,0,0,2,10,2,1,1,3,2,2,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0
1640,1781.8000000000002,3,4,60,0,1,1,16,3,1,0,4,2,1,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0
1641,1946.3999999999996,2,3,47,0,2,1,1,3,5,1,5,4,0,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0
1642,1683.6000000000001,2,4,46,0,2,2,4,1,5,1,1,2,1,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0
1643,1628.9999999999998,3,3,35,0,2,1,15,2,3,0,2,2,2,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0
1644,1913.0,3,3,54,0,2,1,2,4,3,1,2,1,2,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0
1645,1887.3999999999996,4,3,34,0,2,2,8,2,1,1,1,2,0,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0
1646,2307.7999999999997,2,3,46,0,2,1,2,3,1,1,1,0,1,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0
1647,1604.8000000000002,3,3,31,0,2,1,7,3,1,1,2,5,0,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0
1648,2124.8,2,4,33,1,2,1,10,3,1,0,4,5,1,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0
1649,1748.2,3,4,33,1,2,2,5,4,2,1,2,5,0,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0
1650,1625.9999999999998,3,3,30,0,2,1,2,3,1,1,1,7,2,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0
1651,2205.3999999999996,1,4,35,0,2,1,12,2,3,0,2,8,1,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0
1652,1654.2,2,3,31,1,1,1,22,2,3,0,2,7,1,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0
